symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
IBM,2020-05-05 00:00:00+00:00,122.58,124.32,122.47,123.39,3897761,101.9987284436,103.4465811723,101.9071975239,102.6727288518,4077058,0.0,1.0
IBM,2020-05-06 00:00:00+00:00,123.17,124.05,122.41,123.24,3861081,102.4896670125,103.2219143696,101.8572715678,102.5479139614,4038690,0.0,1.0
IBM,2020-05-07 00:00:00+00:00,121.23,123.26,120.85,122.98,4412047,102.231716239,103.9435894054,101.9112670748,103.7074689687,4615001,1.63,1.0
IBM,2020-05-08 00:00:00+00:00,122.99,123.23,121.06,122.67,5002450,103.7159018414,103.9182907872,102.0883574024,103.4460499137,5232562,0.0,1.0
IBM,2020-05-11 00:00:00+00:00,122.59,123.45,120.67,121.81,3533382,103.3785869318,104.1038139875,101.7594753655,102.720822858,3695917,0.0,1.0
IBM,2020-05-12 00:00:00+00:00,120.26,124.32,120.26,123.01,4779635,101.4137275831,104.8374739159,101.4137275831,103.7327675869,4999498,0.0,1.0
IBM,2020-05-13 00:00:00+00:00,115.73,119.99,114.85,119.95,5874676,97.5936362314,101.1860400191,96.8515434302,101.1523085281,6144911,0.0,1.0
IBM,2020-05-14 00:00:00+00:00,116.95,117.09,111.81,114.57,5255607,98.6224467058,98.7405069242,94.287950117,96.6154229935,5497364,0.0,1.0
IBM,2020-05-15 00:00:00+00:00,116.98,117.39,115.25,115.93,4785773,98.6477453241,98.9934931064,97.1888583399,97.7622936863,5005918,0.0,1.0
IBM,2020-05-18 00:00:00+00:00,121.56,122.36,119.75,119.88,4205425,102.5100010394,103.1846308587,100.9836510733,101.093278419,4398874,0.0,1.0
IBM,2020-05-19 00:00:00+00:00,120.29,122.17,120.14,121.19,3239964,101.4390262013,103.0244062766,101.3125331102,102.197984748,3389002,0.0,1.0
IBM,2020-05-20 00:00:00+00:00,121.38,122.47,120.6,120.93,3840563,102.3582093301,103.2773924589,101.7004452563,101.9787300568,4017228,0.0,1.0
IBM,2020-05-21 00:00:00+00:00,119.12,121.72,118.97,120.99,4018329,100.4523800906,102.6449270033,100.3258869995,102.0293272932,4203172,0.0,1.0
IBM,2020-05-22 00:00:00+00:00,118.39,119.47,117.59,119.37,4179906,99.8367803805,100.7475306366,99.1621505613,100.6632019092,4372181,0.0,1.0
IBM,2020-05-26 00:00:00+00:00,121.76,122.62,121.01,121.3,5467436,102.6786584943,103.40388555,102.0461930387,102.2907463482,5718938,0.0,1.0
IBM,2020-05-27 00:00:00+00:00,125.54,125.83,123.47,123.94,5725163,105.8662843904,106.1108376998,104.120679733,104.5170247518,5988520,0.0,1.0
IBM,2020-05-28 00:00:00+00:00,124.53,126.97,124.22,126.87,3915224,105.0145642435,107.0721851923,104.7531451885,106.9878564649,4095324,0.0,1.0
IBM,2020-05-29 00:00:00+00:00,124.9,125.13,122.24,123.67,7929905,105.3265805349,105.520536608,103.0834363858,104.2893371878,8294680,0.0,1.0
IBM,2020-06-01 00:00:00+00:00,124.89,125.75,124.03,124.64,2867306,105.3181476622,106.0433747179,104.5929206065,105.1073258437,2999202,0.0,1.0
IBM,2020-06-02 00:00:00+00:00,126.0,126.0,124.66,125.67,2976908,106.2541965364,106.2541965364,105.1241915891,105.975911736,3113845,0.0,1.0
IBM,2020-06-03 00:00:00+00:00,129.05,129.6,127.0,127.15,3913804,108.8262227224,109.2900307232,107.0974838105,107.2239769016,4093838,0.0,1.0
IBM,2020-06-04 00:00:00+00:00,128.89,128.95,127.02,127.78,3864131,108.6912967586,108.741893995,107.114349556,107.7552478843,4041881,0.0,1.0
IBM,2020-06-05 00:00:00+00:00,132.06,134.23,131.75,133.89,5892718,111.3645174175,113.1944508023,111.1030983625,112.9077331291,6163783,0.0,1.0
IBM,2020-06-08 00:00:00+00:00,135.75,135.88,132.27,132.27,5368387,114.4762474589,114.5858748045,111.541607745,111.541607745,5615332,0.0,1.0
IBM,2020-06-09 00:00:00+00:00,131.87,133.6,131.02,133.52,5391520,111.2042928354,112.6631798196,110.4874986524,112.5957168377,5639529,0.0,1.0
IBM,2020-06-10 00:00:00+00:00,129.87,132.23,129.8,132.15,4725055,109.5177182872,111.5078762541,109.458688178,111.4404132721,4942407,0.0,1.0
IBM,2020-06-11 00:00:00+00:00,118.01,126.1,117.84,126.03,11753674,99.5163312164,106.3385252638,99.3729723798,106.2794951547,12294343,0.0,1.0
IBM,2020-06-12 00:00:00+00:00,121.91,123.12,119.28,121.25,6218003,102.8051515854,103.825529187,100.5873060545,102.2485819845,6504031,0.0,1.0
IBM,2020-06-15 00:00:00+00:00,121.65,122.37,118.29,119.19,5148756,102.5858968941,103.1930637315,99.7524516531,100.5114101998,5385598,0.0,1.0
IBM,2020-06-16 00:00:00+00:00,125.15,127.5,123.16,125.0,5605791,105.5374023535,107.5191274476,103.859260678,105.4109092623,5863657,0.0,1.0
IBM,2020-06-17 00:00:00+00:00,124.15,126.25,123.4,125.83,3153862,104.6941150794,106.465018355,104.0616496238,106.1108376998,3298939,0.0,1.0
IBM,2020-06-18 00:00:00+00:00,124.16,124.4,122.33,123.0,2860286,104.7025479521,104.9049368979,103.1593322405,103.7243347141,2991859,0.0,1.0
IBM,2020-06-19 00:00:00+00:00,122.47,126.82,122.25,126.17,8098994,103.2773924589,106.9456921012,103.0918692586,106.397555373,8471547,0.0,1.0
IBM,2020-06-22 00:00:00+00:00,121.07,122.5,120.53,122.12,4762601,102.0967902751,103.3026910771,101.6414151471,102.9822419129,4981680,0.0,1.0
IBM,2020-06-23 00:00:00+00:00,119.41,122.9,119.23,122.01,6628278,100.6969334001,103.6400059867,100.5451416908,102.8894803128,6933178,0.0,1.0
IBM,2020-06-24 00:00:00+00:00,116.42,118.32,115.88,118.32,6747421,98.1755044506,99.7777502714,97.7201293226,99.7777502714,7057802,0.0,1.0
IBM,2020-06-25 00:00:00+00:00,119.03,119.21,116.1,116.76,6128720,100.376484236,100.5282759453,97.9056525229,98.4622221238,6410641,0.0,1.0
IBM,2020-06-26 00:00:00+00:00,117.19,118.99,116.26,118.26,10749166,98.8248356516,100.342752745,98.0405784867,99.7271530349,11243627,0.0,1.0
IBM,2020-06-29 00:00:00+00:00,119.75,119.78,117.37,117.98,4159488,100.9836510733,101.0089496915,98.976627361,99.4910325982,4350824,0.0,1.0
IBM,2020-06-30 00:00:00+00:00,120.77,121.2,119.0,119.19,3916381,101.8438040929,102.2064176208,100.3511856177,100.5114101998,4096534,0.0,1.0
IBM,2020-07-01 00:00:00+00:00,118.54,121.23,118.37,120.27,4657168,99.9632734717,102.231716239,99.8199146351,101.4221604558,4871397,0.0,1.0
IBM,2020-07-02 00:00:00+00:00,119.7,121.42,119.26,119.69,3745663,100.9414867096,102.3919408211,100.570440309,100.9330538369,3917963,0.0,1.0
IBM,2020-07-06 00:00:00+00:00,120.19,121.85,119.46,121.25,4044188,101.3546974739,102.7545543489,100.7390977638,102.2485819845,4230220,0.0,1.0
IBM,2020-07-07 00:00:00+00:00,117.58,119.51,117.33,119.0,4278088,99.1537176885,100.7812621275,98.94289587,100.3511856177,4474880,0.0,1.0
IBM,2020-07-08 00:00:00+00:00,117.71,118.64,116.48,118.06,5191792,99.2633450342,100.0476021991,98.226101687,99.5584955801,5430614,0.0,1.0
IBM,2020-07-09 00:00:00+00:00,115.71,118.0,115.2,118.0,4760875,97.576770486,99.5078983436,97.1466939762,99.5078983436,4979875,0.0,1.0
IBM,2020-07-10 00:00:00+00:00,118.35,118.57,115.29,115.5,4285088,99.8030488896,99.9885720899,97.2225898308,97.3996801584,4482202,0.0,1.0
IBM,2020-07-13 00:00:00+00:00,119.2,120.99,118.66,119.78,4644595,100.5198430726,102.0293272932,100.0644679446,101.0089496915,4858246,0.0,1.0
IBM,2020-07-14 00:00:00+00:00,120.6,120.89,117.92,118.62,4531393,101.7004452563,101.9449985658,99.4404353617,100.0307364536,4739837,0.0,1.0
IBM,2020-07-15 00:00:00+00:00,123.0,123.96,122.15,122.4,4470095,103.7243347141,104.5338904973,103.0075405312,103.2183623497,4675719,0.0,1.0
IBM,2020-07-16 00:00:00+00:00,124.01,124.48,122.16,122.68,4328856,104.576054861,104.9723998798,103.0159734039,103.4544827864,4527983,0.0,1.0
IBM,2020-07-17 00:00:00+00:00,125.11,125.63,123.2,124.39,3983972,105.5036708625,105.942180245,103.892992169,104.8965040251,4167234,0.0,1.0
IBM,2020-07-20 00:00:00+00:00,126.37,127.07,125.14,126.07,9737157,106.5662128279,107.1565139197,105.5289694807,106.3132266456,10185066,0.0,1.0
IBM,2020-07-21 00:00:00+00:00,126.06,132.17,125.8,131.16,15356679,106.3047937729,111.4572790176,106.0855390816,110.6055588708,16063086,0.0,1.0
IBM,2020-07-22 00:00:00+00:00,128.67,129.47,125.8,125.9,8195366,108.5057735583,109.1804033776,106.0855390816,106.169867809,8572352,0.0,1.0
IBM,2020-07-23 00:00:00+00:00,127.33,129.37,127.15,129.1,4220136,107.375768611,109.0960746501,107.2239769016,108.8683870861,4414262,0.0,1.0
IBM,2020-07-24 00:00:00+00:00,125.79,127.6459,125.5,126.48,3531076,106.0771062089,107.6421630609,105.8325528994,106.658974428,3693505,0.0,1.0
IBM,2020-07-27 00:00:00+00:00,126.21,126.32,124.71,124.86,3733547,106.431286864,106.5240484641,105.1663559528,105.292849044,3905290,0.0,1.0
IBM,2020-07-28 00:00:00+00:00,124.47,126.34,124.15,125.82,4178176,104.9639670071,106.5409142096,104.6941150794,106.1024048271,4370372,0.0,1.0
IBM,2020-07-29 00:00:00+00:00,125.32,125.99,124.07,124.56,2833141,105.68076119,106.2457636637,104.6266520974,105.0398628617,2963465,0.0,1.0
IBM,2020-07-30 00:00:00+00:00,122.9,123.9046,121.64,123.71,3988062,103.6400059867,104.4871723823,102.5774640214,104.3230686787,4171512,0.0,1.0
IBM,2020-07-31 00:00:00+00:00,122.94,122.99,121.09,122.71,5277652,103.6737374777,103.7159018414,102.1136560206,103.4797814046,5520423,0.0,1.0
IBM,2020-08-03 00:00:00+00:00,124.31,124.41,122.15,123.5,3526574,104.8290410432,104.9133697706,103.0075405312,104.1459783512,3688796,0.0,1.0
IBM,2020-08-04 00:00:00+00:00,125.84,125.86,123.82,123.82,3431366,106.1192705726,106.1361363181,104.4158302789,104.4158302789,3589208,0.0,1.0
IBM,2020-08-05 00:00:00+00:00,125.45,126.75,124.61,126.73,3675400,105.7903885357,106.886661992,105.0820272254,106.8697962465,3844468,0.0,1.0
IBM,2020-08-06 00:00:00+00:00,126.12,126.26,125.0,125.0,3417131,106.3553910093,106.4734512277,105.4109092623,105.4109092623,3574319,0.0,1.0
IBM,2020-08-07 00:00:00+00:00,124.96,125.07,123.21,123.5,3651226,106.7517360282,106.8457076268,105.2567333229,105.5044766283,3819182,1.63,1.0
IBM,2020-08-10 00:00:00+00:00,127.11,127.24,125.1849,125.42,3968295,108.5884536375,108.6995109813,106.943865233,107.1447081678,4150836,0.0,1.0
IBM,2020-08-11 00:00:00+00:00,126.75,130.47,126.61,128.76,5001176,108.2809102238,111.4588588316,108.1613100074,109.9980276167,5231230,0.0,1.0
IBM,2020-08-12 00:00:00+00:00,126.7,127.79,125.876,127.61,3530177,108.2381958608,109.1693689744,107.5342631584,109.0155972675,3692565,0.0,1.0
IBM,2020-08-13 00:00:00+00:00,125.03,126.39,124.77,125.96,3171258,106.8115361364,107.9733668102,106.5894214487,107.6060232883,3317135,0.0,1.0
IBM,2020-08-14 00:00:00+00:00,125.27,125.56,123.91,124.2,2963753,107.0165650788,107.2643083842,105.854734405,106.1024777104,3100085,0.0,1.0
IBM,2020-08-17 00:00:00+00:00,124.44,125.59,124.41,125.25,3336459,106.3075066529,107.289937002,106.2818780351,106.9994793336,3489936,0.0,1.0
IBM,2020-08-18 00:00:00+00:00,124.92,125.5,124.24,125.0,2882355,106.7175645377,107.2130511486,106.1366492008,106.7859075186,3014943,0.0,1.0
IBM,2020-08-19 00:00:00+00:00,123.84,125.5,123.5,124.83,3743949,105.7949342968,107.2130511486,105.5044766283,106.6406786843,3916170,0.0,1.0
IBM,2020-08-20 00:00:00+00:00,123.15,124.04,122.81,123.2,2561164,105.2054760873,105.9657917488,104.9150184188,105.2481904503,2678977,0.0,1.0
IBM,2020-08-21 00:00:00+00:00,123.16,123.4842,122.31,123.01,3385051,105.2140189599,105.4909788896,104.4878747888,105.0858758709,3540763,0.0,1.0
IBM,2020-08-24 00:00:00+00:00,125.68,126.06,123.36,123.79,4070816,107.3668228555,107.6914520143,105.3848764119,105.7522199338,4258073,0.0,1.0
IBM,2020-08-25 00:00:00+00:00,124.64,126.82,124.49,126.0,2977697,106.4783641049,108.340710332,106.3502210159,107.6401947787,3114671,0.0,1.0
IBM,2020-08-26 00:00:00+00:00,124.17,125.12,123.95,124.95,3388687,106.0768490926,106.8884219898,105.8889058954,106.7431931556,3544566,0.0,1.0
IBM,2020-08-27 00:00:00+00:00,124.65,125.1,123.98,124.6,3422654,106.4869069775,106.8713362446,105.9145345132,106.4441926145,3580096,0.0,1.0
IBM,2020-08-28 00:00:00+00:00,125.07,125.3,124.2187,124.96,3099940,106.8457076268,107.0421936966,106.1184528822,106.7517360282,3242537,0.0,1.0
IBM,2020-08-31 00:00:00+00:00,123.31,125.25,123.03,125.25,4827879,105.3421620489,106.9994793336,105.1029616161,106.9994793336,5049961,0.0,1.0
IBM,2020-09-01 00:00:00+00:00,123.4,123.95,122.15,122.85,3155623,105.4190479023,105.8889058954,104.3511888271,104.9491899092,3300781,0.0,1.0
IBM,2020-09-02 00:00:00+00:00,128.18,128.7,123.575,123.72,6592430,109.5025410058,109.9467703811,105.5685481728,105.6924198256,6895681,0.0,1.0
IBM,2020-09-03 00:00:00+00:00,124.45,129.95,123.65,128.19,5716750,106.3160495255,111.0146294563,105.6326197174,109.5110838784,5979720,0.0,1.0
IBM,2020-09-04 00:00:00+00:00,122.3,125.35,121.24,124.35,6018238,104.4793319162,107.0849080596,103.5737874204,106.2306207995,6295076,0.0,1.0
IBM,2020-09-08 00:00:00+00:00,121.21,122.87,120.71,122.16,5210292,103.5481588026,104.9662756544,103.1210151725,104.3597316997,5449965,0.0,1.0
IBM,2020-09-09 00:00:00+00:00,122.26,123.7,121.29,122.13,3770678,104.4451604258,105.6753340804,103.6165017834,104.3341030819,3944129,0.0,1.0
IBM,2020-09-10 00:00:00+00:00,120.56,123.5764,120.24,122.53,3978805,102.9928720835,105.569744175,102.7195001603,104.675817986,4161830,0.0,1.0
IBM,2020-09-11 00:00:00+00:00,121.46,122.7,120.73,121.39,3548091,103.7617306176,104.8210468202,103.1381009177,103.7019305094,3711303,0.0,1.0
IBM,2020-09-14 00:00:00+00:00,122.09,123.38,121.76,122.36,3641887,104.2999315915,105.4019621571,104.0180167957,104.5305891518,3809413,0.0,1.0
IBM,2020-09-15 00:00:00+00:00,122.44,123.4,122.24,122.82,2915221,104.5989321326,105.4190479023,104.4280746805,104.9235612914,3049321,0.0,1.0
IBM,2020-09-16 00:00:00+00:00,124.22,125.82,122.71,122.71,3789458,106.1195634556,107.4864230719,104.8295896928,104.8295896928,3963773,0.0,1.0
IBM,2020-09-17 00:00:00+00:00,124.92,125.55,121.97,122.62,3171262,106.7175645377,107.2557655116,104.1974171203,104.7527038394,3317140,0.0,1.0
IBM,2020-09-18 00:00:00+00:00,122.76,124.92,122.65,124.26,5391570,104.8723040558,106.7175645377,104.7783324572,106.153734946,5639582,0.0,1.0
IBM,2020-09-21 00:00:00+00:00,120.25,120.7,118.58,120.48,5311441,102.7280430329,103.1124722999,101.3013833084,102.9245291027,5555767,0.0,1.0
IBM,2020-09-22 00:00:00+00:00,120.51,121.45,119.53,120.33,2957809,102.9501577205,103.753187745,102.1129562055,102.7963860137,3093868,0.0,1.0
IBM,2020-09-23 00:00:00+00:00,118.83,121.59,118.43,120.8,3939398,101.5149551234,103.8727879615,101.1732402194,103.1979010259,4120610,0.0,1.0
IBM,2020-09-24 00:00:00+00:00,118.09,119.515,116.48,118.1,3546160,100.8827825509,102.1001418966,99.5073800621,100.8913254235,3709283,0.0,1.0
IBM,2020-09-25 00:00:00+00:00,118.95,119.41,116.94,117.6,2953686,101.6174695947,102.0104417343,99.9003522018,100.4641817935,3089555,0.0,1.0
IBM,2020-09-28 00:00:00+00:00,121.73,122.33,120.41,120.57,3509576,103.9923881779,104.504960534,102.8647289945,103.0014149561,3671016,0.0,1.0
IBM,2020-09-29 00:00:00+00:00,120.94,122.1858,120.21,121.41,2130564,103.3175012424,104.381772311,102.6938715424,103.7190162546,2228569,0.0,1.0
IBM,2020-09-30 00:00:00+00:00,121.67,122.91,120.8,121.38,3261235,103.9411309423,105.0004471448,103.1979010259,103.6933876368,3411251,0.0,1.0
IBM,2020-10-01 00:00:00+00:00,121.09,123.3,120.355,122.36,3211661,103.4456443314,105.3336191763,102.8177431952,104.5305891518,3359397,0.0,1.0
IBM,2020-10-02 00:00:00+00:00,120.57,121.75,118.82,119.04,2925228,103.0014149561,104.0094739231,101.5064122508,101.6943554481,3059788,0.0,1.0
IBM,2020-10-05 00:00:00+00:00,122.01,122.75,121.05,121.84,3050949,104.2315886107,104.8637611832,103.411472841,104.0863597765,3191292,0.0,1.0
IBM,2020-10-06 00:00:00+00:00,121.97,124.83,121.59,122.58,3872265,104.1974171203,106.6406786843,103.8727879615,104.718532349,4050389,0.0,1.0
IBM,2020-10-07 00:00:00+00:00,124.07,124.39,122.32,122.67,2815663,105.9914203666,106.2647922899,104.4964176614,104.7954182024,2945183,0.0,1.0
IBM,2020-10-08 00:00:00+00:00,131.49,135.5,129.77,130.86,25288926,112.3302318369,115.7559237501,110.8608577495,111.792030863,26452216,0.0,1.0
IBM,2020-10-09 00:00:00+00:00,127.79,132.0,127.6,132.0,8353704,109.1693689744,112.7659183396,109.0070543949,112.7659183396,8737974,0.0,1.0
IBM,2020-10-12 00:00:00+00:00,127.21,128.25,126.44,128.07,4635115,108.6738823635,109.562341114,108.0160811732,109.4085694072,4848330,0.0,1.0
IBM,2020-10-13 00:00:00+00:00,125.1,127.15,124.46,126.57,5406088,106.8713362446,108.6226251279,106.3245923981,108.127138517,5654768,0.0,1.0
IBM,2020-10-14 00:00:00+00:00,125.94,126.94,125.13,125.13,3730139,107.5889375431,108.4432248032,106.8969648624,106.8969648624,3901725,0.0,1.0
IBM,2020-10-15 00:00:00+00:00,124.89,125.215,123.85,124.08,3389301,106.6919359199,106.9695792795,105.8034771694,105.9999632392,3545208,0.0,1.0
IBM,2020-10-16 00:00:00+00:00,125.93,126.43,124.655,125.17,4714320,107.5803946705,108.0075383006,106.4911784138,106.9311363528,4931178,0.0,1.0
IBM,2020-10-19 00:00:00+00:00,125.52,127.35,125.08,126.8,7478735,107.2301368938,108.7934825799,106.8542504994,108.3236245868,7822756,0.0,1.0
IBM,2020-10-20 00:00:00+00:00,117.37,120.15,116.84,119.8,21501073,100.2676957236,102.6426143068,99.8149234757,102.3436137658,22490122,0.0,1.0
IBM,2020-10-21 00:00:00+00:00,115.06,117.6899,114.79,116.66,9755308,98.2942921527,100.5409822181,98.0636345924,99.6611517689,10204052,0.0,1.0
IBM,2020-10-22 00:00:00+00:00,115.76,116.06,112.98,115.0,7858158,98.8922932348,99.1485794128,96.5173746516,98.2430349171,8219633,0.0,1.0
IBM,2020-10-23 00:00:00+00:00,116.0,116.62,115.53,116.5,3893362,99.0973221772,99.6269802785,98.695807165,99.5244658073,4072456,0.0,1.0
IBM,2020-10-26 00:00:00+00:00,112.22,114.9,111.84,114.45,7203366,95.8681163339,98.1576061911,95.543487175,97.773176924,7534720,0.0,1.0
IBM,2020-10-27 00:00:00+00:00,110.56,112.22,110.03,112.15,5936106,94.449999482,95.8681163339,93.9972272341,95.8083162257,6209166,0.0,1.0
IBM,2020-10-28 00:00:00+00:00,106.65,109.73,105.92,108.66,9427321,91.1097362948,93.7409410561,90.4861065949,92.8268536877,9860977,0.0,1.0
IBM,2020-10-29 00:00:00+00:00,108.91,109.64,106.55,107.25,6760241,93.0404255028,93.6640552027,91.0243075688,91.6223086509,7071212,0.0,1.0
IBM,2020-10-30 00:00:00+00:00,111.66,111.8,107.75,107.9,7923882,95.3897154682,95.5093156846,92.049452281,92.17759537,8288380,0.0,1.0
IBM,2020-11-02 00:00:00+00:00,112.91,113.8265,112.25,112.65,5311497,96.4575745434,97.2405288173,95.8937449517,96.2354598557,5555825,0.0,1.0
IBM,2020-11-03 00:00:00+00:00,114.16,115.65,113.63,114.0,4204287,97.5254336185,98.7983216362,97.0726613707,97.3887476569,4397684,0.0,1.0
IBM,2020-11-04 00:00:00+00:00,111.9,113.91,111.16,112.33,5800071,95.5947444106,97.3118618035,94.9625718381,95.9620879325,6066874,0.0,1.0
IBM,2020-11-05 00:00:00+00:00,114.77,115.29,113.01,113.3,4902206,98.0465488472,98.4907782225,96.5430032694,96.7907465748,5127707,0.0,1.0
IBM,2020-11-06 00:00:00+00:00,114.04,115.1,113.39,115.08,5249171,97.4229191473,98.3284636431,96.8676324282,98.3113778979,5490632,0.0,1.0
IBM,2020-11-09 00:00:00+00:00,115.53,119.74,115.27,117.88,8992152,100.088295399,103.7355880817,99.8630469198,102.124195115,9405790,1.63,1.0
IBM,2020-11-10 00:00:00+00:00,117.91,118.17,116.25,116.69,5622756,102.1501853241,102.3754338033,100.7120604184,101.0932501524,5881402,0.0,1.0
IBM,2020-11-11 00:00:00+00:00,117.2,118.35,116.22,118.12,4289601,101.5350837078,102.5313750582,100.6860702092,102.3321167881,4486922,0.0,1.0
IBM,2020-11-12 00:00:00+00:00,114.5,116.37,113.48,115.63,6500799,99.1959648852,100.8160212549,98.3122977744,100.1749294295,6799835,0.0,1.0
IBM,2020-11-13 00:00:00+00:00,116.85,117.37,115.01,115.19,4683512,101.2318646012,101.6823615596,99.6377984406,99.7937396954,4898953,0.0,1.0
IBM,2020-11-16 00:00:00+00:00,118.36,118.55,117.12,118.3,5293385,102.5400384612,102.7046431191,101.4657764834,102.4880580429,5536880,0.0,1.0
IBM,2020-11-17 00:00:00+00:00,117.7,118.54,117.07,117.6,4134455,101.9682538601,102.6959797161,101.4224594682,101.8816198297,4324639,0.0,1.0
IBM,2020-11-18 00:00:00+00:00,116.77,118.88,116.75,117.72,4606828,101.1625573768,102.9905354197,101.1452305707,101.9855806662,4818742,0.0,1.0
IBM,2020-11-19 00:00:00+00:00,117.18,117.45,115.89,116.54,3439648,101.5177569017,101.751668784,100.4001779087,100.9632991067,3597871,0.0,1.0
IBM,2020-11-20 00:00:00+00:00,116.94,118.04,116.69,117.6,5024593,101.3098352286,102.2628095637,101.0932501524,101.8816198297,5255724,0.0,1.0
IBM,2020-11-23 00:00:00+00:00,120.09,120.515,117.27,117.43,5655119,104.0388071883,104.4070018178,101.5957275291,101.7343419779,5915254,0.0,1.0
IBM,2020-11-24 00:00:00+00:00,124.42,124.73,120.805,120.86,7535949,107.7900607075,108.058626202,104.6582405062,104.7058892229,7882602,0.0,1.0
IBM,2020-11-25 00:00:00+00:00,124.2,124.33,122.11,122.93,4135894,107.5994658405,107.7120900801,105.7888146037,106.4992136536,4326145,0.0,1.0
IBM,2020-11-27 00:00:00+00:00,124.35,125.313,123.91,124.2,2091186,107.7294168862,108.5637025996,107.3482271522,107.5994658405,2187380,0.0,1.0
IBM,2020-11-30 00:00:00+00:00,123.52,125.0,123.09,124.1,5987991,107.0103544333,108.2925380843,106.6378281023,107.5128318101,6263438,0.0,1.0
IBM,2020-12-01 00:00:00+00:00,123.16,125.83,123.08,123.9,5099334,106.6984719237,109.0116005371,106.6291646993,107.3395637491,5333903,0.0,1.0
IBM,2020-12-02 00:00:00+00:00,124.62,124.64,122.41,122.85,3690737,107.9633287685,107.9806555746,106.0487166952,106.4299064292,3860510,0.0,1.0
IBM,2020-12-03 00:00:00+00:00,123.61,124.86,123.29,124.16,4548161,107.0883250608,108.1712504416,106.8110961633,107.5648122283,4757376,0.0,1.0
IBM,2020-12-04 00:00:00+00:00,127.2,127.38,123.64,123.97,5522760,110.1984867545,110.3544280094,107.1143152699,107.4002075704,5776806,0.0,1.0
IBM,2020-12-07 00:00:00+00:00,124.7,126.97,124.57,126.49,8318500,108.0326359929,109.9992284845,107.9200117532,109.5833851382,8701151,0.0,1.0
IBM,2020-12-08 00:00:00+00:00,125.71,126.33,124.64,125.32,5395024,108.9076397006,109.4447706895,107.9806555746,108.5697669818,5643195,0.0,1.0
IBM,2020-12-09 00:00:00+00:00,126.79,127.69,125.7,125.8,6513517,109.8432872296,110.6229935038,108.8989762975,108.985610328,6813138,0.0,1.0
IBM,2020-12-10 00:00:00+00:00,124.96,126.93,124.94,126.35,4803172,108.2578844721,109.9645748723,108.240557666,109.4620974956,5024117,0.0,1.0
IBM,2020-12-11 00:00:00+00:00,124.27,125.51,123.61,124.08,4481416,107.6601096618,108.7343716396,107.0883250608,107.495505004,4687561,0.0,1.0
IBM,2020-12-14 00:00:00+00:00,123.53,126.2435,123.47,125.32,5050023,107.0190178364,109.3698322531,106.9670374181,108.5697669818,5282324,0.0,1.0
IBM,2020-12-15 00:00:00+00:00,125.93,125.93,123.44,124.39,4359601,109.0982345676,109.0982345676,106.941047209,107.7640704984,4560142,0.0,1.0
IBM,2020-12-16 00:00:00+00:00,125.55,126.5728,125.286,125.93,4530096,108.7690252518,109.6551181154,108.5403114114,109.0982345676,4738480,0.0,1.0
IBM,2020-12-17 00:00:00+00:00,125.55,126.09,124.91,126.08,3787962,108.7690252518,109.2368490164,108.2145674568,109.2281856133,3962208,0.0,1.0
IBM,2020-12-18 00:00:00+00:00,125.85,126.4,124.97,125.59,7552845,109.0289273432,109.5054145108,108.2665478751,108.803678864,7900275,0.0,1.0
IBM,2020-12-21 00:00:00+00:00,123.39,124.18,121.72,123.97,6115671,106.8977301937,107.5821390344,105.4509418849,107.4002075704,6396991,0.0,1.0
IBM,2020-12-22 00:00:00+00:00,123.61,124.22,122.41,123.31,4337757,107.0883250608,107.6167926466,106.0487166952,106.8284229694,4537293,0.0,1.0
IBM,2020-12-23 00:00:00+00:00,123.9,125.21,123.74,123.88,2693889,107.3395637491,108.4744695482,107.2009493004,107.322236943,2817807,0.0,1.0
IBM,2020-12-24 00:00:00+00:00,124.69,125.1,124.21,125.0,1761122,108.0239725898,108.3791721147,107.6081292436,108.2925380843,1842133,0.0,1.0
IBM,2020-12-28 00:00:00+00:00,124.82,126.6,124.46,125.1,3583222,108.1365968294,109.6786825717,107.8247143197,108.3791721147,3748050,0.0,1.0
IBM,2020-12-29 00:00:00+00:00,123.8,125.48,123.24,125.35,3487007,107.2529297186,108.7083814305,106.767779148,108.5957571909,3647409,0.0,1.0
IBM,2020-12-30 00:00:00+00:00,124.34,124.85,123.63,123.8,3380494,107.7207534832,108.1625870386,107.1056518669,107.2529297186,3535996,0.0,1.0
IBM,2020-12-31 00:00:00+00:00,125.88,126.03,123.99,124.22,3574696,109.0549175524,109.1848685981,107.4175343765,107.6167926466,3739132,0.0,1.0
IBM,2021-01-04 00:00:00+00:00,123.94,125.9174,123.04,125.85,5179161,107.3742173613,109.0873186798,106.5945110871,109.0289273432,5417402,0.0,1.0
IBM,2021-01-05 00:00:00+00:00,126.14,126.68,124.61,125.01,6114619,109.2801660316,109.7479897961,107.9546653654,108.3012014873,6395891,0.0,1.0
IBM,2021-01-06 00:00:00+00:00,129.29,131.88,126.72,126.9,7956740,112.0091379913,114.2529593804,109.7826434083,109.9385846631,8322750,0.0,1.0
IBM,2021-01-07 00:00:00+00:00,128.99,130.46,128.26,130.04,4507382,111.7492358999,113.0227561478,111.1168074775,112.6588932198,4714721,0.0,1.0
